target_x,target_y,initial_velocity,launch_angle
49.58302656541867,24.059038321661014,58.08943263407254,30.186056732365888
1845.707590780199,146.58250439688868,173.28823251553638,23.701731399989157
1313.509696506154,240.50721750736966,173.28823251553638,23.701731399989157
237.79054850542443,93.37515361887701,173.28823251553638,23.701731399989157
532.1978942740451,178.4569549099137,173.28823251553638,23.701731399989157
285.1704148013344,167.03765193185586,70.15114195103992,62.763289322029465
221.5712575434829,196.84005313984156,70.15114195103992,62.763289322029465
276.96407192935357,173.0462005624981,70.15114195103992,62.763289322029465
356.97591493116687,87.1239551443133,70.15114195103992,62.763289322029465
324.11324039756465,137.17392197909714,70.81999076062618,49.868921793905876
207.63504462968984,144.81146649069737,70.81999076062618,49.868921793905876
212.69931401090182,145.80766794873222,70.81999076062618,49.868921793905876
144.3316773645405,122.17052426263339,70.81999076062618,49.868921793905876
406.47731415605983,673.8499577297991,175.41225382384047,63.15070368090957
1778.3382494327618,1041.54203795811,175.41225382384047,63.15070368090957
1448.0754316809632,1221.8574270961367,175.41225382384047,63.15070368090957
1067.0029496596571,1218.0745867645696,175.41225382384047,63.15070368090957
2639.4083957596017,946.8277497772833,199.3562140348764,63.88187662623201
2864.7237466171287,616.5927053427667,199.3562140348764,63.88187662623201
1689.8651314314523,1628.0818624219137,199.3562140348764,63.88187662623201
199.65038683885726,41.55529768881833,80.03235944997067,20.98270955768511
324.70612365000966,31.91487453756622,80.03235944997067,20.98270955768511
236.94771185270974,41.55529768881834,80.03235944997067,20.98270955768511
377.3611707283896,19.63601978702404,80.03235944997067,20.98270955768511
1189.792585122952,127.42098015384283,118.71027930484121,37.27622574051652
848.8578677485389,249.998472757978,118.71027930484121,37.27622574051652
236.5669467495928,149.29651183438966,118.71027930484121,37.27622574051652
410.5132311242934,219.81981956364677,118.71027930484121,37.27622574051652
275.56756616669975,151.44201449714424,98.80064322243386,37.60215660713581
299.7401596900945,158.92617632057616,98.80064322243386,37.60215660713581
439.94120212578383,183.88585600172146,98.80064322243386,37.60215660713581
744.5158805205572,129.66310359095746,98.80064322243386,37.60215660713581
108.8782539816239,37.200138333702206,45.87332847433065,36.17033351070573
174.61606770637795,18.603842765789395,45.87332847433065,36.17033351070573
59.57489368805836,30.860492117368295,45.87332847433065,36.17033351070573
88.33518719263827,36.671834482341055,45.87332847433065,36.17033351070573
360.10436149019154,52.309035401037704,120.87999665923893,15.392429309456922
509.5093625339945,46.521652760922876,120.87999665923893,15.392429309456922
674.2379534284438,21.45359425566366,120.87999665923893,15.392429309456922
505.6784650713328,46.87143962378698,120.87999665923893,15.392429309456922
358.830644696749,214.32179000377056,102.53219657854376,42.001214351382366
583.7692577902334,237.73142921042393,102.53219657854376,42.001214351382366
712.3056081293673,212.72237366045886,102.53219657854376,42.001214351382366
551.63517020545,239.62164852524688,102.53219657854376,42.001214351382366
1745.6475546901381,444.95858869437916,156.90827515526135,40.68676835725711
1134.6709105485897,529.425303836363,156.90827515526135,40.68676835725711
1421.4558659619695,521.9913709986118,156.90827515526135,40.68676835725711
1296.766754912674,532.2264959201534,156.90827515526135,40.68676835725711
308.2191836851575,92.73662711535464,74.86942954428841,35.16126589225152
478.55083782695505,37.26691702654193,74.86942954428841,35.16126589225152
148.70223774283915,75.79711937601743,74.86942954428841,35.16126589225152
327.1449230342461,90.3249005897541,74.86942954428841,35.16126589225152
1613.8376799387775,1049.625455401681,195.41231748941527,48.13163446509462
1399.9555777782166,996.8607357907114,195.41231748941527,48.13163446509462
2508.2537435193044,984.4326819980452,195.41231748941527,48.13163446509462
2897.130292902142,812.1842171523185,195.41231748941527,48.13163446509462
810.7992944040654,200.60369997395793,112.77439035321008,35.90649205084685
198.0578429078633,120.34420438491595,112.77439035321008,35.90649205084685
804.6099868131946,201.99990893201647,112.77439035321008,35.90649205084685
427.06222377008027,201.99990893201652,112.77439035321008,35.90649205084685
258.6040478140493,48.24510981235522,137.78506046163048,14.4569019463297
559.525121634034,57.99159664313406,137.78506046163048,14.4569019463297
220.98891358655123,43.51806369942747,137.78506046163048,14.4569019463297
343.23809982591996,56.0301161684398,137.78506046163048,14.4569019463297
235.4244664379636,113.42491446951246,61.795748593885406,51.96533703587127
320.8607647420632,61.83487272692781,61.795748593885406,51.96533703587127
216.4386223703859,118.1814431408146,61.795748593885406,51.96533703587127
56.95753220273312,61.834872726927756,61.795748593885406,51.96533703587127
138.05795313454837,77.64683468763819,67.19787475945958,39.043050397516424
158.42715933472766,83.29186472194974,67.19787475945958,39.043050397516424
126.74172746778213,73.86503352086085,67.19787475945958,39.043050397516424
156.16391420137438,82.73843040486037,67.19787475945958,39.043050397516424
565.2387814823267,62.50371737519396,83.41264776454786,35.36895602591332
578.6968477080962,55.734881622580815,83.41264776454786,35.36895602591332
319.62907286202994,118.57464048903928,83.41264776454786,35.36895602591332
326.35810597491474,118.74266123467152,83.41264776454786,35.36895602591332
215.18358876728777,18.2578604679026,105.14761873421641,10.399733932603262
84.46458624510359,12.230021528377662,105.14761873421641,10.399733932603262
108.59732517227606,14.522455045070835,105.14761873421641,10.399733932603262
187.02872668558655,18.2838265433344,105.14761873421641,10.399733932603262
354.5597632236771,308.94708878626454,91.74677250212734,58.322414506585915
200.40334443077404,239.90161993927325,91.74677250212734,58.322414506585915
246.65027006864497,271.1603867445475,91.74677250212734,58.322414506585915
474.030987788177,293.38047399167004,91.74677250212734,58.322414506585915
143.76953756860476,35.90204191991353,42.893943380513946,47.210737887136276
24.43142468486094,22.94506742764578,42.893943380513946,47.210737887136276
80.81163549607851,49.57318036057396,42.893943380513946,47.210737887136276
33.82812648673053,29.933671779774443,42.893943380513946,47.210737887136276
2438.3378252844955,365.1786795680557,196.97613851083423,28.894889766210685
2858.7408986094083,229.9273167650722,196.97613851083423,28.894889766210685
2875.557021542405,223.30466382782242,196.97613851083423,28.894889766210685
1328.473711706725,442.13204116285686,196.97613851083423,28.894889766210685
1542.547957236399,903.6043960086549,164.37111746171786,55.87469843787306
1311.1657636509392,943.065600644476,164.37111746171786,55.87469843787306
385.63698930909976,483.25678140969205,164.37111746171786,55.87469843787306
771.2739786181995,794.9431078810319,164.37111746171786,55.87469843787306
43.333684268972135,22.489862146045667,26.457107858114416,59.43262233992512
10.362402759971598,14.635241724404626,26.457107858114416,59.43262233992512
25.749000797505182,25.63171031470208,26.457107858114416,59.43262233992512
54.01009923379136,12.407094298673812,26.457107858114416,59.43262233992512
1008.709899697027,136.77448844652298,195.1657297368738,15.394242714637866
449.42520283530905,95.76148766765046,195.1657297368738,15.394242714637866
1338.2883817762538,120.35823341778286,195.1657297368738,15.394242714637866
1298.3394748575595,123.9510165048809,195.1657297368738,15.394242714637866
49.002226371834396,103.74412737276742,46.621692463203175,75.87768185817934
